tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,loser_id,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2024-540,Wimbledon,Grass,128,G,20240701,154,144719,126129,6-4 6-4 3-6 6-3,5,R128,166.0,12.0,3.0,102.0,67.0,57.0,21.0,19.0,4.0,5.0,9.0,3.0,147.0,98.0,68.0,22.0,19.0,15.0,18.0
2024-540,Wimbledon,Grass,128,G,20240701,155,200282,105902,7-6(1) 7-6(3) 7-6(4),5,R128,184.0,16.0,7.0,124.0,63.0,51.0,30.0,17.0,4.0,7.0,9.0,4.0,173.0,100.0,64.0,34.0,19.0,16.0,19.0
2024-540,Wimbledon,Grass,128,G,20240701,156,208029,126952,6-1 6-4 6-4,5,R128,96.0,16.0,2.0,68.0,42.0,40.0,16.0,14.0,0.0,0.0,2.0,3.0,86.0,53.0,35.0,14.0,13.0,9.0,13.0
2024-540,Wimbledon,Grass,128,G,20240701,157,205734,206703,1-6 3-6 7-6(6) 6-4 7-5,5,R128,241.0,17.0,7.0,160.0,101.0,69.0,27.0,25.0,7.0,14.0,10.0,8.0,181.0,103.0,70.0,41.0,25.0,14.0,19.0
2024-540,Wimbledon,Grass,128,G,20240701,158,111460,111153,6-4 6-4 6-2,5,R128,79.0,17.0,3.0,64.0,42.0,40.0,16.0,14.0,0.0,0.0,9.0,4.0,80.0,50.0,32.0,15.0,14.0,2.0,6.0
2024-540,Wimbledon,Grass,128,G,20240701,159,111575,106234,6-3 6-7(4) 7-6(11) 2-0 RET,5,R128,173.0,15.0,4.0,118.0,86.0,72.0,16.0,18.0,5.0,5.0,4.0,5.0,127.0,81.0,61.0,22.0,17.0,4.0,6.0
2024-540,Wimbledon,Grass,128,G,20240701,160,144869,208134,6-1 6-4 6-2,5,R128,107.0,3.0,1.0,68.0,48.0,41.0,12.0,13.0,0.0,0.0,8.0,3.0,68.0,44.0,31.0,6.0,12.0,2.0,7.0
2024-540,Wimbledon,Grass,128,G,20240701,161,200615,106329,6-4 6-7(8) 6-3 6-4,5,R128,157.0,24.0,0.0,104.0,83.0,75.0,14.0,21.0,0.0,0.0,7.0,4.0,117.0,70.0,52.0,31.0,20.0,1.0,4.0
2024-540,Wimbledon,Grass,128,G,20240701,162,207985,208279,7-5 6-4 7-6(12),5,R128,167.0,8.0,4.0,107.0,67.0,57.0,24.0,17.0,3.0,3.0,1.0,1.0,129.0,91.0,65.0,19.0,17.0,8.0,10.0
2024-540,Wimbledon,Grass,128,G,20240701,163,104925,200240,6-1 6-2 6-2,5,R128,118.0,10.0,2.0,58.0,39.0,35.0,13.0,12.0,0.0,0.0,4.0,5.0,96.0,53.0,29.0,17.0,11.0,9.0,15.0
2024-540,Wimbledon,Grass,128,G,20240701,164,206173,126610,7-6(3) 7-6(4) 2-6 7-6(4),5,R64,222.0,10.0,2.0,135.0,88.0,72.0,25.0,22.0,3.0,7.0,28.0,3.0,162.0,116.0,82.0,21.0,22.0,8.0,10.0
2024-540,Wimbledon,Grass,128,G,20240701,165,200175,134868,4-6 7-6(7) 1-6 6-2 6-3,5,R64,171.0,15.0,2.0,138.0,85.0,65.0,31.0,23.0,8.0,12.0,17.0,9.0,157.0,91.0,65.0,32.0,23.0,12.0,16.0
2024-540,Wimbledon,Grass,128,G,20240701,166,133430,127157,7-6(3) 6-3 1-6 6-7(3) 6-4,5,R64,209.0,9.0,16.0,149.0,86.0,68.0,32.0,25.0,4.0,8.0,5.0,2.0,148.0,85.0,68.0,35.0,25.0,5.0,9.0
2024-540,Wimbledon,Grass,128,G,20240701,167,210097,144750,4-6 7-6(5) 6-7(5) 6-3 7-6(7),5,R64,229.0,14.0,6.0,182.0,124.0,101.0,32.0,28.0,6.0,7.0,31.0,3.0,171.0,125.0,98.0,26.0,27.0,4.0,5.0
2024-540,Wimbledon,Grass,128,G,20240701,168,105777,209992,5-7 6-7(4) 6-4 6-2 6-4,5,R64,206.0,19.0,9.0,138.0,83.0,74.0,29.0,26.0,1.0,3.0,18.0,9.0,164.0,98.0,73.0,36.0,26.0,7.0,12.0
2024-540,Wimbledon,Grass,128,G,20240701,169,104792,104527,7-6(5) 6-4 7-6(3),5,R64,123.0,13.0,1.0,100.0,62.0,51.0,29.0,17.0,2.0,2.0,5.0,0.0,105.0,60.0,44.0,30.0,17.0,9.0,10.0
2024-540,Wimbledon,Grass,128,G,20240701,170,105526,111190,5-7 6-3 7-6(1) 7-6(8),5,R64,173.0,20.0,9.0,137.0,74.0,62.0,39.0,23.0,4.0,6.0,19.0,2.0,146.0,96.0,79.0,22.0,22.0,8.0,10.0
2024-540,Wimbledon,Grass,128,G,20240701,171,106421,124186,6-7(3) 7-6(4) 6-4 7-5,5,R64,208.0,14.0,5.0,148.0,95.0,71.0,32.0,23.0,5.0,7.0,5.0,4.0,162.0,104.0,74.0,26.0,23.0,8.0,12.0
2024-540,Wimbledon,Grass,128,G,20240701,172,207989,126846,7-6(5) 6-2 6-2,5,R64,108.0,11.0,2.0,74.0,49.0,40.0,14.0,14.0,1.0,3.0,2.0,2.0,87.0,54.0,32.0,14.0,14.0,5.0,11.0
2024-540,Wimbledon,Grass,128,G,20240701,173,126207,106432,7-6(5) 6-1 6-3,5,R64,120.0,10.0,3.0,85.0,52.0,45.0,16.0,14.0,3.0,4.0,6.0,1.0,91.0,58.0,34.0,19.0,14.0,5.0,10.0
2024-540,Wimbledon,Grass,128,G,20240701,174,206909,111442,6-3 6-2 6-2,5,R64,97.0,9.0,1.0,69.0,50.0,41.0,12.0,13.0,2.0,2.0,4.0,3.0,78.0,44.0,29.0,12.0,12.0,7.0,12.0
2024-540,Wimbledon,Grass,128,G,20240701,175,200005,122298,7-6(9) 6-1 6-3,5,R64,134.0,5.0,1.0,84.0,51.0,42.0,21.0,14.0,2.0,3.0,12.0,6.0,103.0,57.0,41.0,18.0,14.0,8.0,13.0
2024-540,Wimbledon,Grass,128,G,20240701,176,126205,202261,4-6 6-3 5-7 7-5 6-4,5,R64,199.0,9.0,2.0,151.0,104.0,82.0,27.0,27.0,8.0,11.0,11.0,5.0,149.0,82.0,58.0,41.0,26.0,7.0,11.0
2024-540,Wimbledon,Grass,128,G,20240701,177,122330,209070,6-4 7-6(1) 6-4,5,R64,124.0,19.0,4.0,81.0,52.0,49.0,18.0,16.0,0.0,0.0,7.0,9.0,95.0,53.0,42.0,17.0,16.0,2.0,4.0
2024-540,Wimbledon,Grass,128,G,20240701,178,105138,132283,6-3 3-6 6-3 6-4,5,R64,167.0,3.0,4.0,120.0,80.0,59.0,24.0,19.0,10.0,12.0,18.0,4.0,114.0,84.0,57.0,14.0,18.0,4.0,8.0
2024-540,Wimbledon,Grass,128,G,20240701,179,104926,134770,6-4 7-5 6-7(1) 6-3,5,R64,198.0,8.0,10.0,169.0,95.0,68.0,37.0,22.0,11.0,13.0,15.0,2.0,134.0,81.0,58.0,29.0,21.0,3.0,8.0
2024-540,Wimbledon,Grass,128,G,20240701,180,207681,200443,7-5 1-6 6-7(12) 6-1 7-6(8),5,R64,248.0,19.0,6.0,169.0,101.0,74.0,39.0,26.0,5.0,9.0,9.0,5.0,172.0,121.0,83.0,28.0,24.0,7.0,11.0
2024-540,Wimbledon,Grass,128,G,20240701,181,207518,209260,6-4 4-6 6-7(5) 6-4 6-4,5,R64,227.0,13.0,4.0,141.0,105.0,83.0,22.0,26.0,4.0,7.0,10.0,7.0,191.0,121.0,83.0,34.0,26.0,11.0,16.0
2024-540,Wimbledon,Grass,128,G,20240701,182,208659,106415,6-4 6-1 6-2,5,R64,71.0,27.0,4.0,65.0,45.0,40.0,13.0,13.0,2.0,2.0,2.0,0.0,67.0,50.0,29.0,8.0,12.0,2.0,7.0
2024-540,Wimbledon,Grass,128,G,20240701,183,200325,126774,7-6(6) 7-6(10) 3-6 6-3,5,R64,167.0,7.0,5.0,132.0,89.0,71.0,23.0,20.0,1.0,3.0,20.0,6.0,135.0,91.0,73.0,22.0,21.0,4.0,6.0
2024-540,Wimbledon,Grass,128,G,20240701,184,126203,126239,6-3 6-4 3-6 6-4,5,R64,137.0,15.0,2.0,101.0,60.0,49.0,27.0,19.0,3.0,4.0,17.0,6.0,115.0,70.0,58.0,18.0,19.0,5.0,8.0
2024-540,Wimbledon,Grass,128,G,20240701,185,126214,207925,7-6(4) 7-6(4) 4-6 4-6 6-4,5,R64,233.0,15.0,5.0,176.0,112.0,87.0,35.0,27.0,7.0,10.0,15.0,8.0,168.0,83.0,65.0,52.0,27.0,5.0,7.0
2024-540,Wimbledon,Grass,128,G,20240701,186,111815,207733,7-6(3) 6-4 7-6(6),5,R64,154.0,10.0,4.0,119.0,78.0,58.0,22.0,17.0,3.0,5.0,18.0,7.0,112.0,68.0,57.0,13.0,17.0,1.0,4.0
2024-540,Wimbledon,Grass,128,G,20240701,187,100644,106218,6-2 6-1 6-4,5,R64,94.0,12.0,2.0,61.0,41.0,36.0,13.0,12.0,0.0,0.0,1.0,1.0,73.0,41.0,26.0,12.0,13.0,2.0,8.0
2024-540,Wimbledon,Grass,128,G,20240701,188,209950,128034,7-6(2) 6-4 2-6 6-6 RET,5,R64,210.0,7.0,12.0,152.0,95.0,71.0,27.0,21.0,13.0,17.0,12.0,2.0,136.0,83.0,59.0,35.0,21.0,7.0,10.0
2024-540,Wimbledon,Grass,128,G,20240701,189,126128,207830,6-2 6-4 5-7 6-3,5,R64,154.0,8.0,8.0,116.0,77.0,61.0,15.0,20.0,7.0,12.0,3.0,2.0,121.0,77.0,44.0,23.0,19.0,4.0,12.0
2024-540,Wimbledon,Grass,128,G,20240701,190,106298,106423,2-6 7-5 5-2 RET,5,R64,131.0,7.0,5.0,101.0,69.0,49.0,16.0,14.0,6.0,8.0,16.0,5.0,87.0,56.0,47.0,11.0,13.0,7.0,9.0
2024-540,Wimbledon,Grass,128,G,20240701,191,200282,144719,6-2 6-2 7-5,5,R64,125.0,8.0,0.0,81.0,45.0,32.0,20.0,14.0,3.0,6.0,3.0,9.0,88.0,41.0,26.0,15.0,14.0,9.0,17.0
2024-540,Wimbledon,Grass,128,G,20240701,192,208029,205734,3-6 6-3 6-2 6-2,5,R64,130.0,16.0,4.0,95.0,60.0,49.0,21.0,17.0,6.0,7.0,7.0,6.0,112.0,70.0,46.0,23.0,16.0,8.0,13.0
2024-540,Wimbledon,Grass,128,G,20240701,193,111460,111575,4-6 6-3 3-6 6-3 6-4,5,R64,164.0,24.0,5.0,138.0,90.0,77.0,22.0,24.0,9.0,11.0,10.0,4.0,129.0,87.0,66.0,23.0,23.0,4.0,7.0
2024-540,Wimbledon,Grass,128,G,20240701,194,200615,144869,3-6 6-4 4-6 6-4 6-3,5,R64,238.0,17.0,8.0,152.0,108.0,82.0,22.0,24.0,10.0,13.0,10.0,2.0,162.0,106.0,75.0,30.0,24.0,3.0,7.0
2024-540,Wimbledon,Grass,128,G,20240701,195,104925,207985,6-3 6-4 5-7 7-5,5,R64,180.0,14.0,3.0,123.0,82.0,66.0,23.0,22.0,4.0,6.0,13.0,5.0,122.0,80.0,59.0,22.0,21.0,3.0,7.0
2024-540,Wimbledon,Grass,128,G,20240701,196,206173,200175,6-1 6-4 6-2,5,R32,96.0,11.0,2.0,69.0,42.0,36.0,18.0,13.0,1.0,1.0,2.0,1.0,71.0,45.0,33.0,8.0,12.0,2.0,7.0
2024-540,Wimbledon,Grass,128,G,20240701,197,210097,133430,6-7(4) 6-2 6-4 4-6 6-2,5,R32,185.0,7.0,4.0,137.0,90.0,73.0,29.0,24.0,3.0,4.0,6.0,13.0,154.0,94.0,69.0,31.0,24.0,11.0,16.0
2024-540,Wimbledon,Grass,128,G,20240701,198,105777,104792,6-3 6-4 6-3,5,R32,107.0,6.0,1.0,65.0,39.0,37.0,20.0,14.0,2.0,2.0,16.0,8.0,101.0,59.0,44.0,15.0,14.0,6.0,10.0
2024-540,Wimbledon,Grass,128,G,20240701,199,106421,105526,6-1 6-3 4-6 7-6(3),5,R32,137.0,13.0,5.0,104.0,75.0,59.0,17.0,19.0,2.0,4.0,10.0,9.0,126.0,76.0,55.0,22.0,19.0,6.0,11.0
2024-540,Wimbledon,Grass,128,G,20240701,200,207989,126207,5-7 6-2 4-6 7-6(2) 6-2,5,R32,230.0,16.0,5.0,163.0,106.0,75.0,35.0,25.0,7.0,10.0,9.0,6.0,151.0,91.0,70.0,30.0,25.0,3.0,8.0
2024-540,Wimbledon,Grass,128,G,20240701,201,200005,206909,7-6(9) 6-3 6-7(5) 7-6(6),5,R32,217.0,25.0,4.0,151.0,92.0,73.0,38.0,23.0,2.0,2.0,18.0,3.0,155.0,106.0,79.0,28.0,22.0,7.0,8.0
2024-540,Wimbledon,Grass,128,G,20240701,202,126205,122330,6-3 6-4 6-2,5,R32,85.0,9.0,3.0,75.0,52.0,44.0,14.0,14.0,1.0,1.0,15.0,2.0,79.0,51.0,36.0,9.0,13.0,5.0,9.0
2024-540,Wimbledon,Grass,128,G,20240701,203,105138,104926,7-6(6) 3-6 5-7 7-6(1) 6-4,5,R32,266.0,4.0,4.0,180.0,131.0,89.0,23.0,27.0,9.0,15.0,23.0,15.0,197.0,110.0,91.0,29.0,28.0,11.0,16.0
2024-540,Wimbledon,Grass,128,G,20240701,204,207518,207681,6-2 6-7(4) 7-6(3) 6-3,5,R32,209.0,4.0,1.0,141.0,96.0,69.0,32.0,21.0,4.0,4.0,5.0,3.0,155.0,98.0,67.0,31.0,20.0,13.0,16.0
2024-540,Wimbledon,Grass,128,G,20240701,205,208659,200325,4-6 6-2 7-6(5) 6-4,5,R32,132.0,27.0,5.0,112.0,77.0,65.0,20.0,20.0,0.0,1.0,9.0,3.0,133.0,90.0,62.0,24.0,20.0,8.0,11.0
2024-540,Wimbledon,Grass,128,G,20240701,206,126203,126214,7-6(3) 6-3 7-5,5,R32,114.0,20.0,1.0,85.0,61.0,56.0,17.0,17.0,0.0,0.0,8.0,3.0,121.0,81.0,57.0,20.0,16.0,12.0,14.0
2024-540,Wimbledon,Grass,128,G,20240701,207,100644,111815,6-4 6-4 7-6(15),5,R32,151.0,15.0,2.0,96.0,73.0,66.0,15.0,16.0,0.0,0.0,10.0,1.0,117.0,90.0,64.0,16.0,16.0,6.0,8.0
2024-540,Wimbledon,Grass,128,G,20240701,208,209950,126128,4-6 6-3 1-6 6-4 6-3,5,R32,198.0,7.0,5.0,139.0,83.0,64.0,29.0,23.0,8.0,12.0,5.0,1.0,133.0,83.0,57.0,29.0,22.0,9.0,13.0
2024-540,Wimbledon,Grass,128,G,20240701,209,200282,106298,W/O,5,R32,,,,,,,,,,,,,,,,,,,
2024-540,Wimbledon,Grass,128,G,20240701,210,208029,111460,1-6 6-7(4) 6-4 7-6(4) 6-1,5,R32,179.0,16.0,5.0,147.0,94.0,70.0,35.0,24.0,4.0,6.0,29.0,4.0,148.0,89.0,75.0,29.0,24.0,6.0,9.0
2024-540,Wimbledon,Grass,128,G,20240701,211,104925,200615,4-6 6-3 6-4 7-6(3),5,R32,185.0,19.0,3.0,113.0,78.0,69.0,21.0,21.0,1.0,2.0,19.0,4.0,133.0,98.0,72.0,16.0,20.0,6.0,8.0
2024-540,Wimbledon,Grass,128,G,20240701,212,206173,210097,6-2 6-4 7-6(9),5,R16,129.0,7.0,0.0,90.0,63.0,48.0,19.0,15.0,1.0,2.0,15.0,4.0,96.0,69.0,48.0,11.0,15.0,2.0,6.0
2024-540,Wimbledon,Grass,128,G,20240701,213,106421,105777,5-3 RET,5,R16,40.0,6.0,1.0,23.0,14.0,9.0,6.0,4.0,1.0,2.0,1.0,0.0,25.0,14.0,8.0,4.0,4.0,1.0,3.0
2024-540,Wimbledon,Grass,128,G,20240701,214,207989,200005,6-3 6-4 1-6 7-5,5,R16,180.0,14.0,6.0,135.0,95.0,63.0,17.0,19.0,8.0,13.0,10.0,1.0,103.0,67.0,45.0,17.0,19.0,2.0,8.0
2024-540,Wimbledon,Grass,128,G,20240701,215,126205,105138,6-2 7-6(3) 6-2,5,R16,122.0,11.0,2.0,88.0,54.0,43.0,21.0,14.0,3.0,4.0,0.0,0.0,88.0,67.0,36.0,13.0,14.0,2.0,7.0
2024-540,Wimbledon,Grass,128,G,20240701,216,207518,208659,4-6 6-3 6-3 6-2,5,R16,123.0,3.0,0.0,88.0,63.0,50.0,21.0,18.0,0.0,1.0,10.0,8.0,108.0,70.0,47.0,20.0,18.0,10.0,15.0
2024-540,Wimbledon,Grass,128,G,20240701,217,126203,100644,4-6 6-7(4) 6-4 7-6(3) 6-3,5,R16,209.0,15.0,0.0,145.0,96.0,80.0,34.0,27.0,1.0,2.0,19.0,3.0,153.0,115.0,92.0,18.0,26.0,2.0,4.0
2024-540,Wimbledon,Grass,128,G,20240701,218,200282,209950,6-2 6-4 4-6 6-3,5,R16,174.0,2.0,4.0,112.0,60.0,43.0,27.0,18.0,9.0,14.0,8.0,7.0,124.0,71.0,40.0,23.0,19.0,7.0,16.0
2024-540,Wimbledon,Grass,128,G,20240701,219,104925,208029,6-3 6-4 6-2,5,R16,123.0,5.0,2.0,80.0,51.0,38.0,21.0,14.0,2.0,2.0,3.0,4.0,80.0,43.0,30.0,18.0,13.0,10.0,14.0
2024-540,Wimbledon,Grass,128,G,20240701,220,106421,206173,6-7(7) 6-4 7-6(4) 2-6 6-3,5,QF,240.0,15.0,11.0,174.0,119.0,91.0,25.0,26.0,3.0,6.0,17.0,4.0,150.0,97.0,78.0,28.0,25.0,4.0,7.0
2024-540,Wimbledon,Grass,128,G,20240701,221,207989,126205,5-7 6-4 6-2 6-2,5,QF,191.0,7.0,2.0,119.0,73.0,48.0,29.0,19.0,6.0,10.0,2.0,2.0,136.0,82.0,47.0,27.0,19.0,19.0,27.0
2024-540,Wimbledon,Grass,128,G,20240701,222,207518,126203,3-6 7-6(5) 6-2 3-6 6-1,5,QF,207.0,7.0,3.0,137.0,83.0,63.0,29.0,22.0,5.0,9.0,10.0,1.0,144.0,88.0,57.0,32.0,23.0,7.0,13.0
2024-540,Wimbledon,Grass,128,G,20240701,223,104925,200282,W/O,5,QF,,,,,,,,,,,,,,,,,,,
2024-540,Wimbledon,Grass,128,G,20240701,224,207989,106421,6-7(1) 6-3 6-4 6-4,5,SF,175.0,6.0,2.0,113.0,64.0,47.0,30.0,21.0,0.0,3.0,5.0,6.0,131.0,90.0,59.0,22.0,20.0,9.0,15.0
2024-540,Wimbledon,Grass,128,G,20240701,225,104925,207518,6-4 7-6(2) 6-4,5,SF,168.0,6.0,4.0,103.0,69.0,52.0,15.0,16.0,2.0,4.0,2.0,1.0,111.0,82.0,50.0,12.0,16.0,9.0,13.0
2024-540,Wimbledon,Grass,128,G,20240701,226,207989,104925,6-2 6-2 7-6(4),5,F,147.0,5.0,6.0,95.0,56.0,47.0,20.0,14.0,2.0,3.0,8.0,4.0,101.0,71.0,47.0,12.0,14.0,9.0,14.0
2024-0314,Gstaad,Clay,32,A,20240715,300,126610,111460,6-3 6-1,3,F,59.0,1.0,1.0,37.0,29.0,26.0,7.0,8.0,3.0,3.0,4.0,1.0,43.0,19.0,13.0,9.0,8.0,2.0,6.0
2024-0314,Gstaad,Clay,32,A,20240715,299,126610,126774,7-6(6) 7-5,3,SF,102.0,7.0,0.0,63.0,50.0,46.0,8.0,12.0,0.0,0.0,6.0,4.0,85.0,57.0,41.0,16.0,12.0,2.0,3.0
2024-0314,Gstaad,Clay,32,A,20240715,298,111460,105526,6-3 7-6(2),3,SF,80.0,16.0,4.0,67.0,37.0,32.0,17.0,11.0,4.0,4.0,2.0,6.0,68.0,33.0,28.0,15.0,10.0,2.0,3.0
2024-0314,Gstaad,Clay,32,A,20240715,297,126774,104926,6-4 6-3,3,QF,66.0,5.0,0.0,51.0,31.0,23.0,12.0,10.0,1.0,3.0,3.0,4.0,47.0,24.0,17.0,8.0,9.0,2.0,6.0
2024-0314,Gstaad,Clay,32,A,20240715,296,126610,200000,7-6(7) 7-6(2),3,QF,130.0,5.0,1.0,79.0,55.0,43.0,15.0,12.0,3.0,3.0,5.0,5.0,84.0,54.0,40.0,18.0,12.0,4.0,4.0
2024-0314,Gstaad,Clay,32,A,20240715,295,105526,144869,7-5 3-6 6-3,3,QF,136.0,8.0,8.0,102.0,56.0,45.0,24.0,15.0,6.0,7.0,5.0,1.0,93.0,57.0,40.0,20.0,15.0,5.0,7.0
2024-0314,Gstaad,Clay,32,A,20240715,294,111460,208361,6-1 7-5,3,QF,82.0,5.0,5.0,59.0,27.0,22.0,19.0,10.0,1.0,2.0,3.0,3.0,57.0,31.0,19.0,12.0,9.0,6.0,10.0
2024-0314,Gstaad,Clay,32,A,20240715,293,126774,209098,7-6(6) 6-3,3,R16,103.0,11.0,3.0,76.0,48.0,36.0,16.0,11.0,5.0,5.0,8.0,2.0,65.0,42.0,32.0,12.0,10.0,3.0,4.0
2024-0314,Gstaad,Clay,32,A,20240715,292,104926,122669,3-6 7-6(5) 7-5,3,R16,167.0,2.0,3.0,99.0,55.0,40.0,21.0,16.0,9.0,13.0,3.0,1.0,107.0,61.0,36.0,30.0,17.0,2.0,6.0
2024-0314,Gstaad,Clay,32,A,20240715,291,200000,105870,7-6(6) 6-2,3,R16,112.0,4.0,3.0,73.0,48.0,37.0,12.0,10.0,5.0,6.0,2.0,4.0,67.0,44.0,28.0,11.0,10.0,5.0,8.0
2024-0314,Gstaad,Clay,32,A,20240715,290,126610,123755,6-4 6-2,3,R16,79.0,12.0,2.0,45.0,31.0,24.0,9.0,9.0,0.0,1.0,4.0,1.0,71.0,45.0,28.0,10.0,9.0,5.0,9.0
2024-0314,Gstaad,Clay,32,A,20240715,289,105526,209857,7-6(6) 7-6(1),3,R16,98.0,12.0,7.0,85.0,45.0,36.0,24.0,12.0,3.0,3.0,9.0,5.0,77.0,46.0,38.0,16.0,12.0,1.0,1.0
2024-0314,Gstaad,Clay,32,A,20240715,288,144869,122298,6-2 2-6 6-3,3,R16,137.0,4.0,0.0,82.0,52.0,34.0,14.0,13.0,6.0,10.0,2.0,4.0,69.0,37.0,27.0,13.0,12.0,4.0,9.0
2024-0314,Gstaad,Clay,32,A,20240715,287,111460,127760,6-3 6-7(7) 6-4,3,R16,129.0,16.0,9.0,94.0,46.0,42.0,28.0,16.0,1.0,2.0,3.0,4.0,102.0,65.0,48.0,18.0,15.0,5.0,8.0
2024-0314,Gstaad,Clay,32,A,20240715,286,208361,200005,6-7(2) 6-2 6-3,3,R16,140.0,10.0,3.0,106.0,56.0,41.0,33.0,15.0,9.0,9.0,10.0,5.0,82.0,49.0,38.0,18.0,14.0,2.0,5.0
2024-0314,Gstaad,Clay,32,A,20240715,284,209098,144817,6-7(3) 7-6(2) 6-3,3,R32,140.0,7.0,1.0,102.0,78.0,62.0,15.0,17.0,0.0,0.0,11.0,2.0,99.0,54.0,41.0,27.0,16.0,2.0,3.0
2024-0314,Gstaad,Clay,32,A,20240715,283,122669,106233,6-3 5-7 7-6(4),3,R32,172.0,7.0,3.0,122.0,73.0,56.0,23.0,17.0,9.0,12.0,5.0,2.0,95.0,54.0,39.0,24.0,16.0,2.0,5.0
2024-0314,Gstaad,Clay,32,A,20240715,282,104926,208169,6-4 6-3,3,R32,83.0,1.0,3.0,72.0,45.0,32.0,13.0,10.0,4.0,5.0,6.0,3.0,53.0,30.0,25.0,7.0,9.0,3.0,6.0
2024-0314,Gstaad,Clay,32,A,20240715,280,105870,134457,7-6(2) 6-7(2) 6-4,3,R32,156.0,9.0,4.0,100.0,73.0,63.0,13.0,17.0,2.0,2.0,9.0,0.0,110.0,72.0,54.0,24.0,17.0,5.0,6.0
2024-0314,Gstaad,Clay,32,A,20240715,279,123755,200240,6-3 6-2,3,R32,80.0,2.0,2.0,54.0,33.0,25.0,10.0,9.0,2.0,3.0,0.0,4.0,53.0,30.0,14.0,12.0,8.0,3.0,7.0
2024-0314,Gstaad,Clay,32,A,20240715,278,126610,106398,6-4 7-6(2),3,R32,101.0,5.0,1.0,70.0,52.0,38.0,14.0,11.0,3.0,3.0,2.0,1.0,69.0,47.0,33.0,12.0,11.0,1.0,2.0
2024-0314,Gstaad,Clay,32,A,20240715,277,105526,105077,7-6(6) 7-6(4),3,R32,108.0,11.0,6.0,75.0,42.0,36.0,21.0,12.0,1.0,2.0,2.0,1.0,79.0,50.0,37.0,17.0,12.0,2.0,3.0
2024-0314,Gstaad,Clay,32,A,20240715,276,209857,106296,7-6(2) 7-5,3,R32,103.0,5.0,1.0,65.0,38.0,29.0,23.0,12.0,3.0,4.0,6.0,1.0,94.0,53.0,39.0,20.0,12.0,7.0,9.0
2024-0314,Gstaad,Clay,32,A,20240715,275,122298,208502,6-3 6-3,3,R32,81.0,7.0,1.0,62.0,37.0,29.0,13.0,9.0,4.0,4.0,7.0,6.0,60.0,25.0,19.0,15.0,9.0,4.0,7.0
2024-0314,Gstaad,Clay,32,A,20240715,273,127760,104527,7-6(4) 2-6 7-5,3,R32,121.0,9.0,3.0,90.0,57.0,46.0,21.0,16.0,0.0,2.0,7.0,7.0,98.0,50.0,43.0,27.0,16.0,3.0,4.0
2024-0314,Gstaad,Clay,32,A,20240715,272,111460,104755,7-6(4) 7-6(5),3,R32,120.0,9.0,9.0,102.0,47.0,38.0,29.0,12.0,5.0,5.0,6.0,2.0,77.0,44.0,34.0,22.0,12.0,3.0,3.0
2024-0314,Gstaad,Clay,32,A,20240715,271,208361,109303,7-6(4) 5-7 7-6(3),3,R32,191.0,6.0,1.0,113.0,70.0,53.0,26.0,18.0,3.0,5.0,7.0,3.0,138.0,85.0,60.0,30.0,18.0,9.0,10.0
2024-0414,Hamburg,Clay,32,A,20240715,300,209950,100644,6-3 3-6 7-6(1),3,F,213.0,0.0,2.0,147.0,97.0,67.0,23.0,15.0,21.0,22.0,8.0,2.0,111.0,74.0,49.0,20.0,15.0,3.0,4.0
2024-0414,Hamburg,Clay,32,A,20240715,299,100644,124079,6-2 6-4,3,SF,84.0,13.0,3.0,51.0,35.0,31.0,8.0,9.0,1.0,1.0,1.0,2.0,65.0,45.0,25.0,11.0,9.0,5.0,8.0
2024-0414,Hamburg,Clay,32,A,20240715,298,209950,202104,6-2 6-2,3,SF,66.0,6.0,0.0,45.0,33.0,25.0,8.0,8.0,1.0,1.0,1.0,0.0,48.0,34.0,20.0,5.0,8.0,3.0,7.0
2024-0414,Hamburg,Clay,32,A,20240715,297,100644,111190,6-4 6-3,3,QF,66.0,10.0,2.0,45.0,33.0,29.0,7.0,9.0,0.0,0.0,3.0,0.0,54.0,35.0,25.0,9.0,10.0,1.0,4.0
2024-0414,Hamburg,Clay,32,A,20240715,296,124079,202103,1-6 6-1 6-4,3,QF,116.0,0.0,0.0,66.0,50.0,29.0,9.0,12.0,1.0,5.0,2.0,3.0,70.0,40.0,24.0,12.0,12.0,5.0,10.0
2024-0414,Hamburg,Clay,32,A,20240715,295,202104,209260,2-6 6-4 6-4,3,QF,137.0,6.0,4.0,90.0,67.0,46.0,5.0,14.0,5.0,10.0,6.0,3.0,98.0,66.0,41.0,14.0,14.0,8.0,13.0
2024-0414,Hamburg,Clay,32,A,20240715,294,209950,208029,6-4 4-1 RET,3,QF,65.0,2.0,2.0,38.0,24.0,19.0,10.0,7.0,0.0,0.0,2.0,1.0,46.0,32.0,19.0,7.0,8.0,0.0,3.0
2024-0414,Hamburg,Clay,32,A,20240715,293,100644,200384,4-6 6-2 7-5,3,R16,157.0,8.0,1.0,107.0,72.0,54.0,13.0,15.0,11.0,15.0,4.0,1.0,91.0,49.0,31.0,19.0,15.0,8.0,14.0
