season,season_type,team_id_home,game_id,game_date,min,fgm_home,fga_home,fg_pct_home,fg3m_home,fg3a_home,fg3_pct_home,ftm_home,fta_home,ft_pct_home,oreb_home,dreb_home,reb_home,ast_home,stl_home,blk_home,tov_home,pf_home,pts_home,team_id_away,fgm_away,fga_away,fg_pct_away,fg3m_away,fg3a_away,fg3_pct_away,ftm_away,fta_away,ft_pct_away,oreb_away,dreb_away,reb_away,ast_away,stl_away,blk_away,tov_away,pf_away,pts_away
2022-2023,Regular Season,1610612754,22200778,2023-02-02,240,45,93,0.484,16,41,0.39,5,6,0.833,6,40,46,30,8,6,16,21,111,1610612747,42,92,0.457,6,22,0.273,22,31,0.71,13,38,51,29,8,5,13,10,112
2022-2023,Regular Season,1610612752,22200780,2023-02-02,240,40,83,0.482,12,36,0.333,14,18,0.778,11,33,44,25,8,0,18,17,106,1610612748,39,87,0.448,13,36,0.361,13,16,0.813,9,24,33,24,8,3,11,15,104
2022-2023,Regular Season,1610612749,22200784,2023-02-02,240,39,90,0.433,9,37,0.243,19,27,0.704,8,45,53,16,2,0,10,17,106,1610612746,39,95,0.411,13,36,0.361,14,20,0.7,9,40,49,15,8,4,7,22,105
2022-2023,Regular Season,1610612741,22200781,2023-02-02,240,41,79,0.519,11,28,0.393,21,26,0.808,8,32,40,24,9,3,14,18,114,1610612766,39,93,0.419,7,35,0.2,13,15,0.867,16,29,45,19,6,4,15,15,98
2022-2023,Regular Season,1610612750,22200790,2023-02-03,240,40,87,0.46,16,44,0.364,24,28,0.857,12,29,41,21,7,7,20,27,120,1610612753,45,85,0.529,12,23,0.522,25,38,0.658,13,29,42,23,11,3,17,24,127
2022-2023,Regular Season,1610612765,22200785,2023-02-03,240,44,86,0.512,14,32,0.438,16,23,0.696,12,39,51,27,7,3,23,22,118,1610612766,40,90,0.444,9,34,0.265,23,30,0.767,8,29,37,22,16,2,14,20,112
2022-2023,Regular Season,1610612759,22200791,2023-02-03,240,52,89,0.584,7,21,0.333,14,15,0.933,9,26,35,32,8,0,18,25,125,1610612755,46,87,0.529,13,27,0.481,32,41,0.78,14,25,39,28,11,3,11,13,137
2022-2023,Regular Season,1610612745,22200789,2023-02-03,240,40,80,0.5,7,21,0.333,24,33,0.727,6,34,40,22,5,4,13,26,111,1610612761,41,90,0.456,15,39,0.385,20,27,0.741,13,30,43,21,9,7,9,25,117
2022-2023,Regular Season,1610612738,22200788,2023-02-03,240,29,75,0.387,10,38,0.263,26,31,0.839,3,40,43,18,5,3,15,21,94,1610612756,41,95,0.432,12,32,0.375,12,14,0.857,10,43,53,28,6,6,9,22,106
2022-2023,Regular Season,1610612764,22200787,2023-02-03,240,42,84,0.5,12,33,0.364,20,22,0.909,9,32,41,27,4,3,11,19,116,1610612757,43,88,0.489,17,41,0.415,21,23,0.913,11,27,38,25,5,2,7,17,124
2022-2023,Regular Season,1610612754,22200786,2023-02-03,240,40,89,0.449,17,41,0.415,10,14,0.714,9,38,47,28,13,5,18,18,107,1610612758,37,86,0.43,13,38,0.342,17,20,0.85,11,38,49,24,6,5,20,15,104
2022-2023,Regular Season,1610612762,22200792,2023-02-03,240,41,91,0.451,13,44,0.295,13,18,0.722,13,37,50,20,4,2,15,22,108,1610612737,44,95,0.463,10,37,0.27,17,23,0.739,14,38,52,28,8,5,9,18,115
2022-2023,Regular Season,1610612765,22200794,2023-02-04,240,35,81,0.432,16,42,0.381,14,22,0.636,9,21,30,23,8,2,16,27,100,1610612756,42,75,0.56,11,23,0.478,21,31,0.677,10,36,46,34,10,2,17,23,116
2022-2023,Regular Season,1610612752,22200795,2023-02-04,265,45,94,0.479,18,40,0.45,20,26,0.769,10,36,46,30,6,3,10,30,128,1610612746,44,92,0.478,16,37,0.432,30,35,0.857,9,37,46,24,8,4,13,20,134
2022-2023,Regular Season,1610612751,22200793,2023-02-04,240,43,86,0.5,14,33,0.424,25,28,0.893,10,29,39,21,4,10,15,28,125,1610612764,39,81,0.481,13,28,0.464,32,41,0.78,6,33,39,22,10,3,16,21,123
2022-2023,Regular Season,1610612741,22200796,2023-02-04,240,48,80,0.6,12,26,0.462,21,25,0.84,6,35,41,32,6,3,12,19,129,1610612757,44,87,0.506,14,43,0.326,19,21,0.905,7,26,33,22,3,3,9,19,121
2022-2023,Regular Season,1610612749,22200797,2023-02-04,240,46,88,0.523,14,40,0.35,17,28,0.607,10,41,51,23,6,4,12,14,123,1610612748,45,101,0.446,8,31,0.258,17,21,0.81,13,31,44,23,9,2,7,23,115
2022-2023,Regular Season,1610612760,22200799,2023-02-04,240,56,97,0.577,21,46,0.457,20,23,0.87,9,33,42,39,11,6,9,19,153,1610612745,45,89,0.506,10,30,0.333,21,27,0.778,9,25,34,29,4,8,16,18,121
2022-2023,Regular Season,1610612744,22200800,2023-02-04,240,45,82,0.549,14,35,0.4,15,19,0.789,5,33,38,33,6,5,14,24,119,1610612742,39,85,0.459,14,40,0.35,21,27,0.778,10,29,39,22,9,1,14,18,113
2022-2023,Regular Season,1610612743,22200801,2023-02-04,240,48,95,0.505,15,38,0.395,17,20,0.85,12,36,48,32,14,6,13,15,128,1610612737,44,91,0.484,6,20,0.3,14,17,0.824,10,33,43,26,7,7,16,18,108
2022-2023,Regular Season,1610612740,22200798,2023-02-04,240,52,100,0.52,9,30,0.3,18,20,0.9,14,34,48,28,6,0,11,22,131,1610612747,45,94,0.479,11,32,0.344,25,33,0.758,13,31,44,30,4,3,9,20,126
2022-2023,Regular Season,1610612766,22200802,2023-02-05,240,45,83,0.542,12,33,0.364,11,23,0.478,8,31,39,28,8,6,15,23,113,1610612753,42,91,0.462,8,23,0.348,27,30,0.9,18,34,52,25,6,2,12,18,119
2022-2023,Regular Season,1610612754,22200803,2023-02-05,240,40,92,0.435,8,32,0.25,15,22,0.682,12,30,42,28,3,6,13,20,103,1610612739,46,88,0.523,15,37,0.405,15,16,0.938,8,38,46,33,7,5,13,20,122
2022-2023,Regular Season,1610612763,22200805,2023-02-05,240,38,78,0.487,10,27,0.37,17,23,0.739,8,36,44,25,10,9,20,16,103,1610612761,44,101,0.436,11,36,0.306,7,12,0.583,11,31,42,24,11,3,11,16,106
2022-2023,Regular Season,1610612750,22200806,2023-02-05,240,48,87,0.552,10,27,0.37,22,30,0.733,5,29,34,33,7,3,11,23,128,1610612743,34,71,0.479,6,25,0.24,24,31,0.774,3,34,37,19,6,5,22,23,98
2022-2023,Regular Season,1610612740,22200807,2023-02-05,240,48,85,0.565,14,26,0.538,26,34,0.765,12,36,48,26,11,3,11,23,136,1610612758,35,82,0.427,11,42,0.262,23,27,0.852,11,27,38,23,5,5,15,22,104
2022-2023,Regular Season,1610612752,22200804,2023-02-05,240,34,79,0.43,12,36,0.333,28,39,0.718,14,35,49,21,5,1,12,28,108,1610612755,30,74,0.405,7,25,0.28,30,36,0.833,8,36,44,23,4,4,12,23,97
2022-2023,Regular Season,1610612745,22200812,2023-02-06,240,44,88,0.5,13,32,0.406,19,24,0.792,11,28,39,27,5,4,14,15,120,1610612758,52,89,0.584,21,41,0.512,15,18,0.833,7,28,35,38,9,5,10,22,140
2022-2023,Regular Season,1610612762,22200813,2023-02-06,240,41,87,0.471,6,31,0.194,23,26,0.885,10,27,37,21,4,4,13,23,111,1610612742,41,88,0.466,15,39,0.385,27,31,0.871,17,32,49,26,6,4,14,25,124
2022-2023,Regular Season,1610612757,22200815,2023-02-06,240,37,91,0.407,9,36,0.25,25,29,0.862,1,27,28,23,5,2,9,20,108,1610612749,47,87,0.54,16,42,0.381,17,21,0.81,7,48,55,27,4,2,16,27,127
2022-2023,Regular Season,1610612765,22200808,2023-02-06,240,37,87,0.425,9,33,0.273,16,21,0.762,9,33,42,22,9,6,9,20,99,1610612738,39,83,0.47,16,37,0.432,17,21,0.81,10,41,51,25,2,5,12,22,111
2022-2023,Regular Season,1610612744,22200814,2023-02-06,240,56,97,0.577,26,50,0.52,3,7,0.429,11,34,45,43,6,3,16,17,141,1610612760,44,91,0.484,11,32,0.344,15,21,0.714,7,29,36,21,8,3,11,10,114
2022-2023,Regular Season,1610612751,22200810,2023-02-06,240,41,84,0.488,16,31,0.516,18,22,0.818,8,34,42,21,4,5,16,26,116,1610612746,44,92,0.478,12,30,0.4,24,30,0.8,11,35,46,20,11,5,9,19,124
2022-2023,Regular Season,1610612741,22200811,2023-02-06,240,50,89,0.562,6,22,0.273,22,25,0.88,7,42,49,27,10,6,14,12,128,1610612759,40,90,0.444,8,26,0.308,16,17,0.941,6,32,38,25,7,3,18,23,104
2022-2023,Regular Season,1610612764,22200809,2023-02-06,240,35,82,0.427,6,28,0.214,15,19,0.789,7,30,37,20,8,5,14,18,91,1610612739,44,78,0.564,12,29,0.414,14,20,0.7,7,36,43,26,9,6,17,15,114
2022-2023,Regular Season,1610612747,22200821,2023-02-07,240,49,85,0.576,14,31,0.452,18,26,0.692,6,35,41,27,8,3,21,19,130,1610612760,49,94,0.521,17,34,0.5,18,20,0.9,7,30,37,32,12,2,13,18,133
2022-2023,Regular Season,1610612740,22200818,2023-02-07,240,45,91,0.495,12,32,0.375,14,21,0.667,13,34,47,28,8,2,10,19,116,1610612737,38,85,0.447,12,36,0.333,19,25,0.76,10,31,41,30,4,6,12,21,107
2022-2023,Regular Season,1610612753,22200816,2023-02-07,240,37,79,0.468,6,25,0.24,18,24,0.75,9,32,41,23,4,4,11,19,98,1610612752,37,81,0.457,15,43,0.349,13,19,0.684,11,32,43,21,6,2,11,22,102
2022-2023,Regular Season,1610612751,22200817,2023-02-07,240,38,79,0.481,9,28,0.321,27,31,0.871,5,31,36,25,11,2,17,21,112,1610612756,43,92,0.467,9,31,0.29,21,28,0.75,16,32,48,31,10,4,15,24,116
2022-2023,Regular Season,1610612763,22200819,2023-02-07,240,39,81,0.481,11,33,0.333,15,21,0.714,5,34,39,22,10,7,14,21,104,1610612741,32,87,0.368,7,35,0.2,18,27,0.667,11,38,49,24,9,3,20,16,89
2022-2023,Regular Season,1610612743,22200820,2023-02-07,240,58,93,0.624,13,27,0.481,17,22,0.773,6,38,44,44,12,5,11,21,146,1610612750,40,85,0.471,10,35,0.286,22,26,0.846,8,28,36,24,6,7,17,16,112
2022-2023,Regular Season,1610612764,22200823,2023-02-08,240,44,87,0.506,15,37,0.405,15,17,0.882,11,41,52,29,4,12,17,17,118,1610612766,39,93,0.419,9,31,0.29,17,21,0.81,12,28,40,23,11,5,7,17,104
2022-2023,Regular Season,1610612746,22200829,2023-02-08,240,38,86,0.442,12,33,0.364,16,21,0.762,9,31,40,21,10,4,11,18,104,1610612742,41,78,0.526,17,35,0.486,11,17,0.647,8,36,44,26,7,6,18,20,110
2022-2023,Regular Season,1610612757,22200830,2023-02-08,240,43,78,0.551,8,27,0.296,31,32,0.969,12,35,47,25,6,3,21,16,125,1610612744,46,97,0.474,21,49,0.429,9,10,0.9,10,22,32,31,11,2,11,24,122
2022-2023,Regular Season,1610612739,22200822,2023-02-08,240,43,87,0.494,6,26,0.231,21,25,0.84,13,37,50,30,8,4,13,16,113,1610612765,30,81,0.37,8,32,0.25,17,18,0.944,9,23,32,19,8,6,14,21,85
2022-2023,Regular Season,1610612762,22200828,2023-02-08,240,44,105,0.419,12,34,0.353,18,21,0.857,21,29,50,27,2,5,8,12,118,1610612750,56,98,0.571,23,43,0.535,8,8,1.0,8,39,47,35,6,6,11,19,143
2022-2023,Regular Season,1610612748,22200825,2023-02-08,240,37,79,0.468,6,19,0.316,36,39,0.923,15,33,48,21,7,3,13,22,116,1610612754,38,78,0.487,15,33,0.455,20,28,0.714,5,26,31,24,3,5,11,25,111
2022-2023,Regular Season,1610612738,22200824,2023-02-08,240,40,76,0.526,19,35,0.543,7,10,0.7,5,39,44,25,2,5,15,19,106,1610612755,37,83,0.446,10,31,0.323,15,20,0.75,8,29,37,20,9,3,7,16,99
2022-2023,Regular Season,1610612761,22200826,2023-02-08,240,43,88,0.489,10,28,0.357,16,21,0.762,9,42,51,21,11,7,17,19,112,1610612759,35,87,0.402,9,32,0.281,19,27,0.704,7,32,39,24,11,4,16,18,98
2022-2023,Regular Season,1610612745,22200827,2023-02-08,240,47,86,0.547,10,22,0.455,24,28,0.857,15,29,44,25,4,7,19,21,128,1610612758,46,92,0.5,10,30,0.333,28,30,0.933,10,21,31,29,10,4,9,15,130
2022-2023,Regular Season,1610612753,22200831,2023-02-09,240,47,97,0.485,9,27,0.333,12,19,0.632,15,32,47,24,12,6,10,16,115,1610612743,39,84,0.464,10,33,0.303,16,24,0.667,7,32,39,24,6,5,16,15,104
2022-2023,Regular Season,1610612751,22200833,2023-02-09,240,39,91,0.429,17,44,0.386,21,25,0.84,11,38,49,26,8,1,11,20,116,1610612741,42,91,0.462,5,26,0.192,16,21,0.762,8,38,46,15,4,2,12,16,105
2022-2023,Regular Season,1610612737,22200832,2023-02-09,240,43,95,0.453,10,29,0.345,20,27,0.741,20,39,59,23,6,4,19,22,116,1610612756,39,86,0.453,7,30,0.233,22,29,0.759,9,26,35,24,14,10,11,19,107
2022-2023,Regular Season,1610612747,22200834,2023-02-09,240,42,89,0.472,7,18,0.389,15,21,0.714,11,32,43,23,2,2,12,19,106,1610612749,45,99,0.455,12,47,0.255,13,18,0.722,16,35,51,24,5,7,11,20,115
2022-2023,Regular Season,1610612746,22200845,2023-02-1,240,42,85,0.494,11,33,0.333,11,14,0.786,3,32,35,17,5,7,10,12,106,1610612749,45,90,0.5,17,39,0.436,12,16,0.75,9,40,49,28,8,4,11,13,119
2022-2023,Regular Season,1610612765,22200835,2023-02-1,290,46,107,0.43,7,37,0.189,39,49,0.796,21,41,62,29,6,5,16,29,138,1610612759,45,107,0.421,14,42,0.333,27,34,0.794,13,38,51,21,7,3,19,32,131
2022-2023,Regular Season,1610612740,22200842,2023-02-1,240,39,82,0.476,9,24,0.375,20,25,0.8,11,23,34,25,8,3,14,18,107,1610612739,48,85,0.565,10,28,0.357,12,15,0.8,12,29,41,28,9,5,14,22,118
2022-2023,Regular Season,1610612755,22200837,2023-02-1,240,44,84,0.524,14,38,0.368,17,22,0.773,6,34,40,27,8,2,8,15,119,1610612752,43,81,0.531,11,32,0.344,11,16,0.688,4,31,35,23,1,5,12,17,108
2022-2023,Regular Season,1610612757,22200843,2023-02-1,240,42,76,0.553,16,40,0.4,29,31,0.935,9,23,32,29,3,5,20,27,129,1610612760,47,83,0.566,12,24,0.5,32,35,0.914,10,19,29,29,9,3,11,26,138
2022-2023,Regular Season,1610612758,22200844,2023-02-1,240,39,72,0.542,9,27,0.333,27,32,0.844,5,33,38,21,2,4,14,19,114,1610612742,43,88,0.489,18,43,0.419,18,19,0.947,11,28,39,34,4,0,12,19,122
2022-2023,Regular Season,1610612763,22200841,2023-02-1,240,49,84,0.583,10,25,0.4,20,27,0.741,9,35,44,27,12,6,19,19,128,1610612750,41,88,0.466,15,37,0.405,10,12,0.833,7,28,35,25,7,4,18,20,107
2022-2023,Regular Season,1610612754,22200836,2023-02-1,240,36,85,0.424,11,39,0.282,21,28,0.75,11,27,38,23,9,3,15,16,104,1610612756,43,93,0.462,10,33,0.303,21,24,0.875,19,34,53,25,13,2,17,24,117
2022-2023,Regular Season,1610612748,22200840,2023-02-1,240,32,77,0.416,12,38,0.316,21,22,0.955,6,34,40,21,11,6,17,23,97,1610612745,35,84,0.417,7,30,0.233,18,24,0.75,10,37,47,23,11,4,18,21,95
2022-2023,Regular Season,1610612738,22200838,2023-02-1,240,44,89,0.494,25,55,0.455,14,17,0.824,5,38,43,34,7,7,15,22,127,1610612766,45,93,0.484,8,23,0.348,18,26,0.692,11,36,47,26,9,6,13,18,116
2022-2023,Regular Season,1610612761,22200839,2023-02-1,240,41,91,0.451,12,34,0.353,22,30,0.733,9,31,40,28,11,3,13,30,116,1610612762,47,87,0.54,6,24,0.25,22,29,0.759,9,37,46,31,6,6,17,20,122
2022-2023,Regular Season,1610612744,22200853,2023-02-11,240,40,96,0.417,12,44,0.273,11,12,0.917,7,36,43,31,11,6,16,21,103,1610612747,40,89,0.449,8,25,0.32,21,26,0.808,10,42,52,19,4,4,16,12,109
2022-2023,Regular Season,1610612739,22200852,2023-02-11,240,36,86,0.419,9,35,0.257,16,19,0.842,10,29,39,26,9,4,13,15,97,1610612741,36,74,0.486,5,21,0.238,12,15,0.8,6,38,44,27,7,3,23,22,89
2022-2023,Regular Season,1610612752,22200851,2023-02-11,240,43,95,0.453,12,36,0.333,28,38,0.737,20,32,52,18,6,4,6,24,126,1610612762,45,88,0.511,9,32,0.281,21,28,0.75,11,27,38,23,3,7,12,24,120
2022-2023,Regular Season,1610612753,22200848,2023-02-11,265,37,87,0.425,11,29,0.379,18,23,0.783,12,32,44,22,12,5,18,24,103,1610612748,37,85,0.435,12,39,0.308,21,23,0.913,11,35,46,24,7,6,20,22,107
2022-2023,Regular Season,1610612737,22200850,2023-02-11,240,50,103,0.485,10,26,0.385,15,19,0.789,14,34,48,29,9,6,10,10,125,1610612759,40,94,0.426,11,37,0.297,15,17,0.882,14,35,49,25,9,5,20,17,106
2022-2023,Regular Season,1610612764,22200849,2023-02-11,240,48,75,0.64,12,26,0.462,19,22,0.864,8,32,40,32,5,7,18,16,127,1610612754,43,95,0.453,14,40,0.35,13,17,0.765,17,16,33,27,8,3,8,18,113
2022-2023,Regular Season,1610612766,22200847,2023-02-11,240,40,85,0.471,8,32,0.25,17,29,0.586,5,32,37,25,11,8,14,18,105,1610612743,50,99,0.505,5,23,0.217,14,17,0.824,14,37,51,35,7,5,14,20,119
2022-2023,Regular Season,1610612758,22200854,2023-02-11,265,51,100,0.51,8,32,0.25,23,25,0.92,11,39,50,22,9,0,7,17,133,1610612742,47,91,0.516,20,51,0.392,14,19,0.737,7,36,43,27,4,4,16,19,128
2022-2023,Regular Season,1610612751,22200846,2023-02-11,240,37,92,0.402,13,40,0.325,11,13,0.846,12,30,42,23,7,6,9,20,98,1610612755,33,75,0.44,6,23,0.261,29,30,0.967,8,33,41,17,4,3,12,12,101
2022-2023,Regular Season,1610612761,22200856,2023-02-12,240,42,87,0.483,11,30,0.367,24,36,0.667,13,27,40,21,5,8,8,26,119,1610612765,40,79,0.506,13,34,0.382,25,32,0.781,6,26,32,25,3,4,18,26,118
2022-2023,Regular Season,1610612738,22200855,2023-02-12,240,39,88,0.443,21,51,0.412,20,26,0.769,15,40,55,28,5,3,11,14,119,1610612763,42,84,0.5,12,34,0.353,13,21,0.619,3,31,34,24,4,5,8,22,109
2022-2023,Regular Season,1610612744,22200866,2023-02-13,240,52,89,0.584,20,40,0.5,11,15,0.733,11,23,34,40,10,0,16,19,135,1610612764,48,80,0.6,12,28,0.429,18,21,0.857,9,24,33,26,10,3,17,15,126
2022-2023,Regular Season,1610612757,22200867,2023-02-13,240,46,97,0.474,23,47,0.489,12,13,0.923,8,34,42,27,7,9,7,15,127,1610612747,42,95,0.442,12,37,0.324,19,21,0.905,14,42,56,24,6,5,13,16,115
2022-2023,Regular Season,1610612742,22200865,2023-02-13,240,43,84,0.512,13,39,0.333,22,29,0.759,9,24,33,21,5,1,11,21,121,1610612750,48,83,0.578,9,29,0.31,19,26,0.731,10,29,39,28,8,2,12,26,124
2022-2023,Regular Season,1610612739,22200858,2023-02-13,240,44,78,0.564,9,28,0.321,20,25,0.8,11,25,36,21,8,6,14,16,117,1610612759,43,85,0.506,8,21,0.381,15,20,0.75,11,24,35,27,10,1,18,21,109
2022-2023,Regular Season,1610612741,22200863,2023-02-13,240,35,86,0.407,3,21,0.143,18,19,0.947,10,34,44,17,8,3,16,21,91,1610612753,38,81,0.469,8,27,0.296,16,19,0.842,7,35,42,24,8,6,18,19,100
2022-2023,Regular Season,1610612760,22200864,2023-02-13,240,38,90,0.422,9,33,0.273,15,18,0.833,14,29,43,20,8,3,17,17,100,1610612740,39,74,0.527,9,30,0.3,16,18,0.889,4,29,33,19,13,8,19,21,103
2022-2023,Regular Season,1610612752,22200862,2023-02-13,240,45,82,0.549,15,34,0.441,19,26,0.731,6,32,38,18,4,3,8,24,124,1610612751,35,78,0.449,12,29,0.414,24,33,0.727,10,29,39,18,3,3,10,19,106
2022-2023,Regular Season,1610612748,22200861,2023-02-13,240,39,89,0.438,12,35,0.343,18,20,0.9,9,25,34,25,9,4,9,14,108,1610612743,44,76,0.579,11,28,0.393,13,15,0.867,6,33,39,34,3,4,13,18,112
2022-2023,Regular Season,1610612766,22200857,2023-02-13,240,53,84,0.631,20,37,0.541,18,23,0.783,3,32,35,36,5,5,17,19,144,1610612737,53,108,0.491,11,28,0.393,21,21,1.0,16,26,42,26,9,4,12,15,138
2022-2023,Regular Season,1610612754,22200859,2023-02-13,240,46,91,0.505,11,34,0.324,14,20,0.7,8,24,32,30,11,7,11,21,117,1610612762,43,85,0.506,15,33,0.455,22,25,0.88,11,35,46,24,5,3,19,17,123
2022-2023,Regular Season,1610612755,22200860,2023-02-13,240,46,82,0.561,15,34,0.441,16,17,0.941,7,31,38,26,11,7,16,24,123,1610612745,35,86,0.407,6,24,0.25,28,31,0.903,15,27,42,17,10,2,17,15,104
2022-2023,Regular Season,1610612756,22200870,2023-02-14,240,50,88,0.568,7,22,0.318,13,16,0.813,8,29,37,33,12,4,15,17,120,1610612758,37,83,0.446,14,38,0.368,21,24,0.875,13,27,40,23,8,4,17,21,109
2022-2023,Regular Season,1610612749,22200869,2023-02-14,265,43,90,0.478,18,42,0.429,27,35,0.771,10,42,52,29,6,3,19,23,131,1610612738,46,99,0.465,17,50,0.34,16,20,0.8,8,36,44,28,8,1,13,26,125
2022-2023,Regular Season,1610612757,22200872,2023-02-14,240,36,86,0.419,12,42,0.286,17,24,0.708,12,25,37,20,9,5,12,19,101,1610612764,45,79,0.57,17,33,0.515,19,22,0.864,5,39,44,28,5,2,16,17,126
2022-2023,Regular Season,1610612746,22200871,2023-02-14,240,49,92,0.533,17,36,0.472,19,22,0.864,12,24,36,33,5,4,8,22,134,1610612744,45,83,0.542,15,34,0.441,19,27,0.704,8,28,36,28,2,1,11,22,124
2022-2023,Regular Season,1610612761,22200868,2023-02-14,240,50,83,0.602,8,24,0.333,15,20,0.75,13,27,40,31,9,11,20,16,123,1610612753,43,84,0.512,13,31,0.419,14,18,0.778,9,20,29,26,6,2,19,17,113
2022-2023,Regular Season,1610612747,22200882,2023-02-15,240,44,83,0.53,10,37,0.27,22,36,0.611,6,37,43,32,5,8,11,23,120,1610612740,39,89,0.438,7,25,0.28,17,24,0.708,13,37,50,24,5,3,15,28,102
2022-2023,Regular Season,1610612766,22200873,2023-02-15,240,43,96,0.448,14,35,0.4,20,29,0.69,15,43,58,26,8,12,16,17,120,1610612759,41,107,0.383,13,38,0.342,15,20,0.75,20,38,58,24,7,6,15,24,110
2022-2023,Regular Season,1610612743,22200881,2023-02-15,240,48,84,0.571,11,31,0.355,11,15,0.733,6,37,43,34,7,5,13,14,118,1610612742,39,84,0.464,14,39,0.359,17,20,0.85,6,25,31,25,8,3,12,13,109
2022-2023,Regular Season,1610612760,22200880,2023-02-15,240,42,87,0.483,9,34,0.265,40,47,0.851,10,39,49,21,8,4,11,21,133,1610612745,30,89,0.337,10,37,0.27,26,38,0.684,14,33,47,20,5,7,18,33,96
2022-2023,Regular Season,1610612754,22200874,2023-02-15,240,39,82,0.476,18,43,0.419,21,22,0.955,6,35,41,27,6,5,19,19,117,1610612741,41,84,0.488,15,35,0.429,16,21,0.762,6,32,38,23,10,6,14,21,113
2022-2023,Regular Season,1610612763,22200879,2023-02-15,240,43,107,0.402,14,40,0.35,17,25,0.68,17,29,46,24,13,9,4,21,117,1610612762,42,91,0.462,12,36,0.333,15,19,0.789,15,46,61,24,2,8,24,20,111
2022-2023,Regular Season,1610612755,22200875,2023-02-15,240,39,78,0.5,13,27,0.481,27,29,0.931,8,30,38,24,7,4,12,22,118,1610612739,41,82,0.5,10,30,0.333,20,25,0.8,10,25,35,23,7,5,8,17,112
2022-2023,Regular Season,1610612737,22200876,2023-02-15,240,40,97,0.412,5,26,0.192,16,21,0.762,8,32,40,25,6,7,5,18,101,1610612752,45,96,0.469,14,43,0.326,18,22,0.818,10,45,55,16,2,4,10,21,122
2022-2023,Regular Season,1610612751,22200878,2023-02-15,240,41,77,0.532,17,39,0.436,17,20,0.85,5,31,36,26,3,5,11,27,116,1610612748,38,83,0.458,8,28,0.286,21,29,0.724,12,29,41,19,4,3,8,18,105
2022-2023,Regular Season,1610612738,22200877,2023-02-15,240,49,92,0.533,21,45,0.467,8,10,0.8,8,35,43,30,10,5,11,18,127,1610612765,43,84,0.512,11,29,0.379,12,16,0.75,6,29,35,24,6,4,14,16,109
2022-2023,Regular Season,1610612741,22200883,2023-02-16,240,37,97,0.381,10,32,0.313,16,21,0.762,15,36,51,19,4,2,6,17,100,1610612749,40,88,0.455,18,47,0.383,14,18,0.778,9,43,52,24,4,7,9,16,112
2022-2023,Regular Season,1610612756,22200885,2023-02-16,240,42,89,0.472,11,31,0.355,12,16,0.75,7,31,38,30,10,2,14,24,107,1610612746,40,82,0.488,11,34,0.324,25,27,0.926,8,35,43,29,8,2,14,19,116
2022-2023,Regular Season,1610612750,22200884,2023-02-16,240,39,95,0.411,8,29,0.276,20,22,0.909,16,37,53,21,8,5,18,16,106,1610612764,43,95,0.453,14,35,0.4,14,17,0.824,13,36,49,25,13,6,16,14,114
2022-2023,Regular Season,1610612761,22200890,2023-02-23,240,43,92,0.467,9,31,0.29,20,25,0.8,11,37,48,17,10,5,12,20,115,1610612740,39,84,0.464,13,30,0.433,19,25,0.76,6,37,43,23,6,2,13,19,110
2022-2023,Regular Season,1610612762,22200892,2023-02-23,265,42,100,0.42,13,48,0.271,23,27,0.852,17,41,58,26,8,10,22,29,120,1610612760,45,112,0.402,8,37,0.216,21,27,0.778,20,34,54,23,8,3,11,23,119
2022-2023,Regular Season,1610612755,22200889,2023-02-23,240,34,84,0.405,13,36,0.361,29,36,0.806,7,36,43,25,3,10,12,26,110,1610612763,34,87,0.391,7,32,0.219,30,36,0.833,13,36,49,22,5,7,11,27,105
2022-2023,Regular Season,1610612753,22200888,2023-02-23,240,39,95,0.411,12,31,0.387,18,23,0.783,12,34,46,27,7,6,14,19,108,1610612765,37,81,0.457,17,34,0.5,15,19,0.789,6,39,45,22,5,7,21,25,106
2022-2023,Regular Season,1610612758,22200894,2023-02-23,240,47,85,0.553,14,34,0.412,25,31,0.806,12,37,49,27,9,4,18,16,133,1610612757,43,93,0.462,16,38,0.421,14,17,0.824,9,24,33,26,12,3,13,23,116
2022-2023,Regular Season,1610612747,22200893,2023-02-23,240,42,86,0.488,16,30,0.533,24,34,0.706,10,48,58,30,8,3,16,20,124,1610612744,40,105,0.381,14,49,0.286,17,21,0.81,17,31,48,24,10,3,10,23,111
2022-2023,Regular Season,1610612754,22200887,2023-02-23,265,49,94,0.521,22,49,0.449,18,22,0.818,10,27,37,33,10,5,15,23,138,1610612738,51,99,0.515,18,39,0.462,22,26,0.846,20,31,51,31,7,6,15,18,142
2022-2023,Regular Season,1610612739,22200886,2023-02-23,240,43,90,0.478,6,26,0.231,17,20,0.85,13,28,41,24,10,2,11,21,109,1610612743,39,84,0.464,17,36,0.472,20,23,0.87,18,29,47,30,7,4,16,20,115
2022-2023,Regular Season,1610612742,22200891,2023-02-23,240,46,82,0.561,22,42,0.524,28,36,0.778,3,33,36,27,10,5,7,18,142,1610612759,45,86,0.523,10,25,0.4,16,23,0.696,10,35,45,30,4,1,17,25,116
2022-2023,Regular Season,1610612750,22200898,2023-02-24,240,46,93,0.495,11,33,0.333,10,16,0.625,7,38,45,25,6,11,16,20,113,1610612766,43,92,0.467,10,28,0.357,25,28,0.893,11,41,52,25,10,4,11,17,121
